   3.59999704       2.50135385E-03   2.56570452E-03   2.55240197E-03
   3.60999703       2.45132670E-03   2.51489901E-03   2.50135385E-03
   3.61999702       2.40230025E-03   2.46510212E-03   2.45132670E-03
   3.62999701       2.35425425E-03   2.41629104E-03   2.40230025E-03
   3.63999701       2.30716914E-03   2.36844411E-03   2.35425425E-03
   3.64999700       2.26102583E-03   2.32154597E-03   2.30716914E-03
   3.65999699       2.21580523E-03   2.27557728E-03   2.26102583E-03
   3.66999698       2.17148918E-03   2.23051663E-03   2.21580523E-03
   3.67999697       2.12805951E-03   2.18634983E-03   2.17148918E-03
   3.68999696       2.08549830E-03   2.14305613E-03   2.12805951E-03
   3.69999695       2.04378832E-03   2.10062182E-03   2.08549830E-03
   3.70999694       2.00291257E-03   2.05902779E-03   2.04378832E-03
   3.71999693       1.96285429E-03   2.01825518E-03   2.00291257E-03
   3.72999692       1.92359718E-03   1.97829120E-03   1.96285429E-03
   3.73999691       1.88512530E-03   1.93911756E-03   1.92359718E-03
   3.74999690       1.84742280E-03   1.90072134E-03   1.88512530E-03
   3.75999689       1.81047432E-03   1.86308450E-03   1.84742280E-03
   3.76999688       1.77426485E-03   1.82619214E-03   1.81047432E-03
   3.77999687       1.73877960E-03   1.79003214E-03   1.77426485E-03
   3.78999686       1.70400401E-03   1.75458787E-03   1.73877960E-03
   3.79999685       1.66992389E-03   1.71984395E-03   1.70400401E-03
   3.80999684       1.63652538E-03   1.68578885E-03   1.66992389E-03
   3.81999683       1.60379487E-03   1.65240874E-03   1.63652538E-03
   3.82999682       1.57171895E-03   1.61968812E-03   1.60379487E-03
   3.83999681       1.54028460E-03   1.58761616E-03   1.57171895E-03
   3.84999681       1.50947890E-03   1.55617867E-03   1.54028460E-03
   3.85999680       1.47928926E-03   1.52536493E-03   1.50947890E-03
   3.86999679       1.44970347E-03   1.49516144E-03   1.47928926E-03
   3.87999678       1.42070942E-03   1.46555458E-03   1.44970347E-03
   3.88999677       1.39229523E-03   1.43653469E-03   1.42070942E-03
   3.89999676       1.36444927E-03   1.40808872E-03   1.39229523E-03
   3.90999675       1.33716024E-03   1.38020737E-03   1.36444927E-03
   3.91999674       1.31041708E-03   1.35287747E-03   1.33716024E-03
   3.92999673       1.28420873E-03   1.32608810E-03   1.31041708E-03
   3.93999672       1.25852460E-03   1.29983039E-03   1.28420873E-03
   3.94999671       1.23335409E-03   1.27409270E-03   1.25852460E-03
   3.95999670       1.20868697E-03   1.24886341E-03   1.23335409E-03
   3.96999669       1.18451321E-03   1.22413423E-03   1.20868697E-03
   3.97999668       1.16082293E-03   1.19989540E-03   1.18451321E-03
   3.98999667       1.13760645E-03   1.17613527E-03   1.16082293E-03
   3.99999666       1.11485436E-03   1.15284626E-03   1.13760645E-03
   4.00999689       1.09255721E-03   1.13001792E-03   1.11485436E-03
   4.01999712       1.07070606E-03   1.10764150E-03   1.09255721E-03
   4.02999735       1.04929192E-03   1.08570827E-03   1.07070606E-03
   4.03999758       1.02830608E-03   1.06420927E-03   1.04929192E-03
   4.04999781       1.00773992E-03   1.04313612E-03   1.02830608E-03
   4.05999804       9.87585168E-04   1.02248020E-03   1.00773992E-03
   4.06999826       9.67833446E-04   1.00223324E-03   9.87585168E-04
   4.07999849       9.48476780E-04   9.82387224E-04   9.67833446E-04
   4.08999872       9.29507252E-04   9.62934224E-04   9.48476780E-04
   4.09999895       9.10917122E-04   9.43866442E-04   9.29507252E-04
   4.10999918       8.92698765E-04   9.25176137E-04   9.10917122E-04
   4.11999941       8.74844787E-04   9.06855974E-04   8.92698765E-04
   4.12999964       8.57347914E-04   8.88898736E-04   8.74844787E-04
   4.13999987       8.40200926E-04   8.71296914E-04   8.57347914E-04
   4.15000010       8.23396898E-04   8.54043756E-04   8.40200926E-04
   4.16000032       8.06928962E-04   8.37132102E-04   8.23396898E-04
   4.17000055       7.90790364E-04   8.20555375E-04   8.06928962E-04
   4.18000078       7.74974586E-04   8.04306939E-04   7.90790364E-04
   4.19000101       7.59475108E-04   7.88380275E-04   7.74974586E-04
   4.20000124       7.44285586E-04   7.72768923E-04   7.59475108E-04
   4.21000147       7.29399850E-04   7.57466711E-04   7.44285586E-04
   4.22000170       7.14811846E-04   7.42467528E-04   7.29399850E-04
   4.23000193       7.00515637E-04   7.27765379E-04   7.14811846E-04
   4.24000216       6.86505344E-04   7.13354326E-04   7.00515637E-04
   4.25000238       6.72775263E-04   6.99228607E-04   6.86505344E-04
   4.26000261       6.59319747E-04   6.85382634E-04   6.72775263E-04
   4.27000284       6.46133325E-04   6.71810878E-04   6.59319747E-04
   4.28000307       6.33210642E-04   6.58507866E-04   6.46133325E-04
   4.29000330       6.20546401E-04   6.45468186E-04   6.33210642E-04
   4.30000353       6.08135480E-04   6.32686832E-04   6.20546401E-04
   4.31000376       5.95972757E-04   6.20158447E-04   6.08135480E-04
   4.32000399       5.84053283E-04   6.07878203E-04   5.95972757E-04
   4.33000422       5.72372228E-04   5.95841149E-04   5.84053283E-04
   4.34000444       5.60924760E-04   5.84042456E-04   5.72372228E-04
   4.35000467       5.49706281E-04   5.72477351E-04   5.60924760E-04
   4.36000490       5.38712135E-04   5.61141293E-04   5.49706281E-04
   4.37000513       5.27937897E-04   5.50029741E-04   5.38712135E-04
   4.38000536       5.17379143E-04   5.39138156E-04   5.27937897E-04
   4.39000559       5.07031567E-04   5.28462231E-04   5.17379143E-04
   4.40000582       4.96890920E-04   5.17997774E-04   5.07031567E-04
   4.41000605       4.86953097E-04   5.07740478E-04   4.96890920E-04
   4.42000628       4.77214024E-04   4.97686269E-04   4.86953097E-04
   4.43000650       4.67669743E-04   4.87831247E-04   4.77214024E-04
   4.44000673       4.58316354E-04   4.78171307E-04   4.67669743E-04
   4.45000696       4.49150015E-04   4.68702667E-04   4.58316354E-04
   4.46000719       4.40167001E-04   4.59421542E-04   4.49150015E-04
   4.47000742       4.31363675E-04   4.50324180E-04   4.40167001E-04
   4.48000765       4.22736397E-04   4.41406941E-04   4.31363675E-04
   4.49000788       4.14281676E-04   4.32666275E-04   4.22736397E-04
   4.50000811       4.05996048E-04   4.24098776E-04   4.14281676E-04
   4.51000834       3.97876138E-04   4.15700866E-04   4.05996048E-04
